Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220706195255,192.168.1.2,56342,192.168.1.3,5001,1,239.0-240.0,110548604,884388832
20220706195256,192.168.1.2,56342,192.168.1.3,5001,1,240.0-241.0,80481768,643854144
20220706195257,192.168.1.2,56342,192.168.1.3,5001,1,241.0-242.0,127785376,1022283008
20220706195258,192.168.1.2,56342,192.168.1.3,5001,1,242.0-243.0,134869324,1078954592
20220706195259,192.168.1.2,56342,192.168.1.3,5001,1,243.0-244.0,72404724,579237792
20220706195300,192.168.1.2,56342,192.168.1.3,5001,1,244.0-245.0,57706944,461655552
20220706195301,192.168.1.2,56342,192.168.1.3,5001,1,245.0-246.0,50550324,404402592
20220706195302,192.168.1.2,56342,192.168.1.3,5001,1,246.0-247.0,94961984,759695872
20220706195303,192.168.1.2,56342,192.168.1.3,5001,1,247.0-248.0,78591768,628734144
20220706195304,192.168.1.2,56342,192.168.1.3,5001,1,248.0-249.0,97173128,777385024
20220706195305,192.168.1.2,56342,192.168.1.3,5001,1,249.0-250.0,94688528,757508224
20220706195306,192.168.1.2,56342,192.168.1.3,5001,1,250.0-251.0,133078968,1064631744
20220706195307,192.168.1.2,56342,192.168.1.3,5001,1,251.0-252.0,203897016,1631176128
20220706195308,192.168.1.2,56342,192.168.1.3,5001,1,252.0-253.0,186157784,1489262272
20220706195309,192.168.1.2,56342,192.168.1.3,5001,1,253.0-254.0,161751376,1294011008
20220706195310,192.168.1.2,56342,192.168.1.3,5001,1,254.0-255.0,181899564,1455196512
20220706195311,192.168.1.2,56342,192.168.1.3,5001,1,255.0-256.0,88877788,711022304
20220706195312,192.168.1.2,56342,192.168.1.3,5001,1,256.0-257.0,164995864,1319966912
20220706195313,192.168.1.2,56342,192.168.1.3,5001,1,257.0-258.0,69065960,552527680
20220706195314,192.168.1.2,56342,192.168.1.3,5001,1,258.0-259.0,99015628,792125024
20220706195315,192.168.1.2,56342,192.168.1.3,5001,1,259.0-260.0,73634252,589074016
20220706195316,192.168.1.2,56342,192.168.1.3,5001,1,260.0-261.0,62147832,497182656
20220706195317,192.168.1.2,56342,192.168.1.3,5001,1,261.0-262.0,88845168,710761344
20220706195318,192.168.1.2,56342,192.168.1.3,5001,1,262.0-263.0,86334236,690673888
20220706195319,192.168.1.2,56342,192.168.1.3,5001,1,263.0-264.0,95029852,760238816
20220706195320,192.168.1.2,56342,192.168.1.3,5001,1,264.0-265.0,90035172,720281376
20220706195321,192.168.1.2,56342,192.168.1.3,5001,1,265.0-266.0,125426464,1003411712
20220706195322,192.168.1.2,56342,192.168.1.3,5001,1,266.0-267.0,142875144,1143001152
20220706195323,192.168.1.2,56342,192.168.1.3,5001,1,267.0-268.0,146026808,1168214464
20220706195324,192.168.1.2,56342,192.168.1.3,5001,1,268.0-269.0,145747704,1165981632
20220706195325,192.168.1.2,56342,192.168.1.3,5001,1,269.0-270.0,152550252,1220402016
20220706195326,192.168.1.2,56342,192.168.1.3,5001,1,270.0-271.0,135621480,1084971840
20220706195327,192.168.1.2,56342,192.168.1.3,5001,1,271.0-272.0,119030736,952245888
20220706195328,192.168.1.2,56342,192.168.1.3,5001,1,272.0-273.0,157932320,1263458560
20220706195329,192.168.1.2,56342,192.168.1.3,5001,1,273.0-274.0,82185252,657482016
20220706195330,192.168.1.2,56342,192.168.1.3,5001,1,274.0-275.0,75478656,603829248
20220706195331,192.168.1.2,56342,192.168.1.3,5001,1,275.0-276.0,111858636,894869088
20220706195332,192.168.1.2,56342,192.168.1.3,5001,1,276.0-277.0,78522628,628181024
20220706195333,192.168.1.2,56342,192.168.1.3,5001,1,277.0-278.0,79504120,636032960
20220706195334,192.168.1.2,56342,192.168.1.3,5001,1,278.0-279.0,50764844,406118752
20220706195335,192.168.1.2,56342,192.168.1.3,5001,1,279.0-280.0,92782924,742263392
20220706195336,192.168.1.2,56342,192.168.1.3,5001,1,280.0-281.0,89600004,716800032
20220706195337,192.168.1.2,56342,192.168.1.3,5001,1,281.0-282.0,113883468,911067744
20220706195338,192.168.1.2,56342,192.168.1.3,5001,1,282.0-283.0,153355816,1226846528
20220706195339,192.168.1.2,56342,192.168.1.3,5001,1,283.0-284.0,204515680,1636125440
20220706195340,192.168.1.2,56342,192.168.1.3,5001,1,284.0-285.0,190087964,1520703712
20220706195341,192.168.1.2,56342,192.168.1.3,5001,1,285.0-286.0,214978512,1719828096
20220706195342,192.168.1.2,56342,192.168.1.3,5001,1,286.0-287.0,202614068,1620912544
20220706195343,192.168.1.2,56342,192.168.1.3,5001,1,287.0-288.0,163222908,1305783264
20220706195344,192.168.1.2,56342,192.168.1.3,5001,1,288.0-289.0,97640572,781124576
20220706195345,192.168.1.2,56342,192.168.1.3,5001,1,289.0-290.0,70636204,565089632
20220706195346,192.168.1.2,56342,192.168.1.3,5001,1,290.0-291.0,124616884,996935072
20220706195347,192.168.1.2,56342,192.168.1.3,5001,1,291.0-292.0,101936228,815489824
20220706195348,192.168.1.2,56342,192.168.1.3,5001,1,292.0-293.0,111357488,890859904
20220706195349,192.168.1.2,56342,192.168.1.3,5001,1,293.0-294.0,102956084,823648672
20220706195350,192.168.1.2,56342,192.168.1.3,5001,1,294.0-295.0,67557196,540457568
20220706195351,192.168.1.2,56342,192.168.1.3,5001,1,295.0-296.0,58438676,467509408
20220706195352,192.168.1.2,56342,192.168.1.3,5001,1,296.0-297.0,92879036,743032288
20220706195353,192.168.1.2,56342,192.168.1.3,5001,1,297.0-298.0,129082812,1032662496
