Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705193039,192.168.1.2,35336,192.168.1.3,5001,1,67.0-68.0,165504088,1324032704
20220705193040,192.168.1.2,35336,192.168.1.3,5001,1,68.0-69.0,177408176,1419265408
20220705193041,192.168.1.2,35336,192.168.1.3,5001,1,69.0-70.0,208977772,1671822176
20220705193042,192.168.1.2,35336,192.168.1.3,5001,1,70.0-71.0,216568372,1732546976
20220705193043,192.168.1.2,35336,192.168.1.3,5001,1,71.0-72.0,211661072,1693288576
20220705193044,192.168.1.2,35336,192.168.1.3,5001,1,72.0-73.0,179019816,1432158528
20220705193045,192.168.1.2,35336,192.168.1.3,5001,1,73.0-74.0,215572620,1724580960
20220705193046,192.168.1.2,35336,192.168.1.3,5001,1,74.0-75.0,191630936,1533047488
20220705193047,192.168.1.2,35336,192.168.1.3,5001,1,75.0-76.0,195193384,1561547072
20220705193048,192.168.1.2,35336,192.168.1.3,5001,1,76.0-77.0,215080124,1720640992
20220705193049,192.168.1.2,35336,192.168.1.3,5001,1,77.0-78.0,150049888,1200399104
20220705193050,192.168.1.2,35336,192.168.1.3,5001,1,78.0-79.0,198311964,1586495712
20220705193051,192.168.1.2,35336,192.168.1.3,5001,1,79.0-80.0,210436344,1683490752
20220705193052,192.168.1.2,35336,192.168.1.3,5001,1,80.0-81.0,206938080,1655504640
20220705193053,192.168.1.2,35336,192.168.1.3,5001,1,81.0-82.0,195139704,1561117632
20220705193054,192.168.1.2,35336,192.168.1.3,5001,1,82.0-83.0,175322520,1402580160
20220705193055,192.168.1.2,35336,192.168.1.3,5001,1,83.0-84.0,169598068,1356784544
20220705193056,192.168.1.2,35336,192.168.1.3,5001,1,84.0-85.0,178662060,1429296480
20220705193057,192.168.1.2,35336,192.168.1.3,5001,1,85.0-86.0,204986496,1639891968
20220705193058,192.168.1.2,35336,192.168.1.3,5001,1,86.0-87.0,229604512,1836836096
20220705193059,192.168.1.2,35336,192.168.1.3,5001,1,87.0-88.0,204760552,1638084416
20220705193100,192.168.1.2,35336,192.168.1.3,5001,1,88.0-89.0,149885560,1199084480
20220705193101,192.168.1.2,35336,192.168.1.3,5001,1,89.0-90.0,215012140,1720097120
20220705193102,192.168.1.2,35336,192.168.1.3,5001,1,90.0-91.0,131418628,1051349024
20220705193103,192.168.1.2,35336,192.168.1.3,5001,1,91.0-92.0,102804676,822437408
20220705193104,192.168.1.2,35336,192.168.1.3,5001,1,92.0-93.0,160812208,1286497664
20220705193105,192.168.1.2,35336,192.168.1.3,5001,1,93.0-94.0,193116040,1544928320
20220705193106,192.168.1.2,35336,192.168.1.3,5001,1,94.0-95.0,174167788,1393342304
20220705193107,192.168.1.2,35336,192.168.1.3,5001,1,95.0-96.0,134004176,1072033408
20220705193108,192.168.1.2,35336,192.168.1.3,5001,1,96.0-97.0,210587112,1684696896
20220705193109,192.168.1.2,35336,192.168.1.3,5001,1,97.0-98.0,192538700,1540309600
20220705193110,192.168.1.2,35336,192.168.1.3,5001,1,98.0-99.0,196499260,1571994080
20220705193111,192.168.1.2,35336,192.168.1.3,5001,1,99.0-100.0,212148108,1697184864
20220705193112,192.168.1.2,35336,192.168.1.3,5001,1,100.0-101.0,169158104,1353264832
20220705193113,192.168.1.2,35336,192.168.1.3,5001,1,101.0-102.0,169982564,1359860512
20220705193114,192.168.1.2,35336,192.168.1.3,5001,1,102.0-103.0,192226916,1537815328
20220705193115,192.168.1.2,35336,192.168.1.3,5001,1,103.0-104.0,167029456,1336235648
20220705193116,192.168.1.2,35336,192.168.1.3,5001,1,104.0-105.0,203624192,1628993536
20220705193117,192.168.1.2,35336,192.168.1.3,5001,1,105.0-106.0,173487576,1387900608
20220705193118,192.168.1.2,35336,192.168.1.3,5001,1,106.0-107.0,182062252,1456498016
20220705193119,192.168.1.2,35336,192.168.1.3,5001,1,107.0-108.0,212989208,1703913664
20220705193120,192.168.1.2,35336,192.168.1.3,5001,1,108.0-109.0,162031264,1296250112
20220705193121,192.168.1.2,35336,192.168.1.3,5001,1,109.0-110.0,112763628,902109024
20220705193122,192.168.1.2,35336,192.168.1.3,5001,1,110.0-111.0,208455464,1667643712
20220705193123,192.168.1.2,35336,192.168.1.3,5001,1,111.0-112.0,163475536,1307804288
20220705193124,192.168.1.2,35336,192.168.1.3,5001,1,112.0-113.0,154742484,1237939872
20220705193125,192.168.1.2,35336,192.168.1.3,5001,1,113.0-114.0,221938256,1775506048
20220705193126,192.168.1.2,35336,192.168.1.3,5001,1,114.0-115.0,234416416,1875331328
20220705193127,192.168.1.2,35336,192.168.1.3,5001,1,115.0-116.0,223079412,1784635296
20220705193128,192.168.1.2,35336,192.168.1.3,5001,1,116.0-117.0,160789160,1286313280
20220705193129,192.168.1.2,35336,192.168.1.3,5001,1,117.0-118.0,175406104,1403248832
20220705193130,192.168.1.2,35336,192.168.1.3,5001,1,118.0-119.0,197191224,1577529792
20220705193131,192.168.1.2,35336,192.168.1.3,5001,1,119.0-120.0,165057508,1320460064
20220705193132,192.168.1.2,35336,192.168.1.3,5001,1,120.0-121.0,205511088,1644088704
20220705193133,192.168.1.2,35336,192.168.1.3,5001,1,121.0-122.0,202392512,1619140096
20220705193134,192.168.1.2,35336,192.168.1.3,5001,1,122.0-123.0,204377280,1635018240
20220705193135,192.168.1.2,35336,192.168.1.3,5001,1,123.0-124.0,148350424,1186803392
20220705193136,192.168.1.2,35336,192.168.1.3,5001,1,124.0-125.0,147204948,1177639584
20220705193137,192.168.1.2,35336,192.168.1.3,5001,1,125.0-126.0,114377200,915017600
20220705193138,192.168.1.2,35336,192.168.1.3,5001,1,126.0-127.0,148132148,1185057184
20220705193139,192.168.1.2,35336,192.168.1.3,5001,1,127.0-128.0,198745728,1589965824
20220705193140,192.168.1.2,35336,192.168.1.3,5001,1,128.0-129.0,226883448,1815067584
20220705193141,192.168.1.2,35336,192.168.1.3,5001,1,129.0-130.0,202539256,1620314048
20220705193142,192.168.1.2,35336,192.168.1.3,5001,1,130.0-131.0,174586608,1396692864
20220705193143,192.168.1.2,35336,192.168.1.3,5001,1,131.0-132.0,221887808,1775102464
20220705193144,192.168.1.2,35336,192.168.1.3,5001,1,132.0-133.0,195597928,1564783424
