Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220705195854,192.168.10.231,51368,192.168.10.245,5001,1,302.0-303.0,60875368,487002944
20220705195855,192.168.10.231,51368,192.168.10.245,5001,1,303.0-304.0,60862336,486898688
20220705195856,192.168.10.231,51368,192.168.10.245,5001,1,304.0-305.0,61021616,488172928
20220705195857,192.168.10.231,51368,192.168.10.245,5001,1,305.0-306.0,59088696,472709568
20220705195858,192.168.10.231,51368,192.168.10.245,5001,1,306.0-307.0,60672112,485376896
20220705195859,192.168.10.231,51368,192.168.10.245,5001,1,307.0-308.0,61577464,492619712
20220705195900,192.168.10.231,51368,192.168.10.245,5001,1,308.0-309.0,59949736,479597888
20220705195901,192.168.10.231,51368,192.168.10.245,5001,1,309.0-310.0,61217136,489737088
20220705195902,192.168.10.231,51368,192.168.10.245,5001,1,310.0-311.0,61042032,488336256
20220705195903,192.168.10.231,51368,192.168.10.245,5001,1,311.0-312.0,62107376,496859008
20220705195904,192.168.10.231,51368,192.168.10.245,5001,1,312.0-313.0,58486104,467888832
20220705195905,192.168.10.231,51368,192.168.10.245,5001,1,313.0-314.0,60971096,487768768
20220705195906,192.168.10.231,51368,192.168.10.245,5001,1,314.0-315.0,59760552,478084416
20220705195907,192.168.10.231,51368,192.168.10.245,5001,1,315.0-316.0,61923336,495386688
20220705195908,192.168.10.231,51368,192.168.10.245,5001,1,316.0-317.0,60922936,487383488
20220705195909,192.168.10.231,51368,192.168.10.245,5001,1,317.0-318.0,59050880,472407040
20220705195910,192.168.10.231,51368,192.168.10.245,5001,1,318.0-319.0,60491536,483932288
20220705195911,192.168.10.231,51368,192.168.10.245,5001,1,319.0-320.0,61187136,489497088
20220705195912,192.168.10.231,51368,192.168.10.245,5001,1,320.0-321.0,61239136,489913088
20220705195913,192.168.10.231,51368,192.168.10.245,5001,1,321.0-322.0,60701312,485610496
20220705195914,192.168.10.231,51368,192.168.10.245,5001,1,322.0-323.0,58006520,464052160
20220705195915,192.168.10.231,51368,192.168.10.245,5001,1,323.0-324.0,60202048,481616384
20220705195916,192.168.10.231,51368,192.168.10.245,5001,1,324.0-325.0,61305424,490443392
20220705195917,192.168.10.231,51368,192.168.10.245,5001,1,325.0-326.0,59954440,479635520
20220705195918,192.168.10.231,51368,192.168.10.245,5001,1,326.0-327.0,60486016,483888128
20220705195919,192.168.10.231,51368,192.168.10.245,5001,1,327.0-328.0,62184360,497474880
20220705195920,192.168.10.231,51368,192.168.10.245,5001,1,328.0-329.0,61541448,492331584
20220705195921,192.168.10.231,51368,192.168.10.245,5001,1,329.0-330.0,60500336,484002688
20220705195922,192.168.10.231,51368,192.168.10.245,5001,1,330.0-331.0,60096344,480770752
20220705195923,192.168.10.231,51368,192.168.10.245,5001,1,331.0-332.0,60003672,480029376
20220705195924,192.168.10.231,51368,192.168.10.245,5001,1,332.0-333.0,59757512,478060096
20220705195925,192.168.10.231,51368,192.168.10.245,5001,1,333.0-334.0,60452552,483620416
20220705195926,192.168.10.231,51368,192.168.10.245,5001,1,334.0-335.0,60635000,485080000
20220705195927,192.168.10.231,51368,192.168.10.245,5001,1,335.0-336.0,59010344,472082752
20220705195928,192.168.10.231,51368,192.168.10.245,5001,1,336.0-337.0,60180328,481442624
20220705195929,192.168.10.231,51368,192.168.10.245,5001,1,337.0-338.0,60378704,483029632
20220705195930,192.168.10.231,51368,192.168.10.245,5001,1,338.0-339.0,59909552,479276416
20220705195931,192.168.10.231,51368,192.168.10.245,5001,1,339.0-340.0,60852200,486817600
20220705195932,192.168.10.231,51368,192.168.10.245,5001,1,340.0-341.0,60695816,485566528
20220705195933,192.168.10.231,51368,192.168.10.245,5001,1,341.0-342.0,58700472,469603776
20220705195934,192.168.10.231,51368,192.168.10.245,5001,1,342.0-343.0,62319024,498552192
20220705195935,192.168.10.231,51368,192.168.10.245,5001,1,343.0-344.0,61606608,492852864
20220705195936,192.168.10.231,51368,192.168.10.245,5001,1,344.0-345.0,52036280,416290240
20220705195937,192.168.10.231,51368,192.168.10.245,5001,1,345.0-346.0,55032688,440261504
20220705195938,192.168.10.231,51368,192.168.10.245,5001,1,346.0-347.0,55436680,443493440
20220705195939,192.168.10.231,51368,192.168.10.245,5001,1,347.0-348.0,59686560,477492480
20220705195940,192.168.10.231,51368,192.168.10.245,5001,1,348.0-349.0,61143248,489145984
20220705195941,192.168.10.231,51368,192.168.10.245,5001,1,349.0-350.0,60194808,481558464
20220705195942,192.168.10.231,51368,192.168.10.245,5001,1,350.0-351.0,60853648,486829184
20220705195943,192.168.10.231,51368,192.168.10.245,5001,1,351.0-352.0,61971504,495772032
20220705195944,192.168.10.231,51368,192.168.10.245,5001,1,352.0-353.0,57582616,460660928
20220705195945,192.168.10.231,51368,192.168.10.245,5001,1,353.0-354.0,61263768,490110144
20220705195946,192.168.10.231,51368,192.168.10.245,5001,1,354.0-355.0,60380992,483047936
20220705195947,192.168.10.231,51368,192.168.10.245,5001,1,355.0-356.0,61917088,495336704
20220705195948,192.168.10.231,51368,192.168.10.245,5001,1,356.0-357.0,60597728,484781824
20220705195949,192.168.10.231,51368,192.168.10.245,5001,1,357.0-358.0,59822904,478583232
20220705195950,192.168.10.231,51368,192.168.10.245,5001,1,358.0-359.0,58732744,469861952
20220705195951,192.168.10.231,51368,192.168.10.245,5001,1,359.0-360.0,61054456,488435648
20220705195952,192.168.10.231,51368,192.168.10.245,5001,1,360.0-361.0,57827592,462620736
20220705195953,192.168.10.231,51368,192.168.10.245,5001,1,361.0-362.0,62673352,501386816
20220705195954,192.168.10.231,51368,192.168.10.245,5001,1,362.0-363.0,60062920,480503360
20220705195955,192.168.10.231,51368,192.168.10.245,5001,1,363.0-364.0,61328128,490625024
20220705195956,192.168.10.231,51368,192.168.10.245,5001,1,364.0-365.0,57034552,456276416
20220705195957,192.168.10.231,51368,192.168.10.245,5001,1,365.0-366.0,58596888,468775104
20220705195958,192.168.10.231,51368,192.168.10.245,5001,1,366.0-367.0,61597920,492783360
20220705195959,192.168.10.231,51368,192.168.10.245,5001,1,367.0-368.0,55698768,445590144
20220705200000,192.168.10.231,51368,192.168.10.245,5001,1,368.0-369.0,59457776,475662208
20220705200001,192.168.10.231,51368,192.168.10.245,5001,1,369.0-370.0,55732064,445856512
20220705200002,192.168.10.231,51368,192.168.10.245,5001,1,370.0-371.0,37979592,303836736
20220705200003,192.168.10.231,51368,192.168.10.245,5001,1,371.0-372.0,43681816,349454528
20220705200004,192.168.10.231,51368,192.168.10.245,5001,1,372.0-373.0,50723440,405787520
20220705200005,192.168.10.231,51368,192.168.10.245,5001,1,373.0-374.0,53872840,430982720
20220705200006,192.168.10.231,51368,192.168.10.245,5001,1,374.0-375.0,55580032,444640256
20220705200007,192.168.10.231,51368,192.168.10.245,5001,1,375.0-376.0,57820088,462560704
20220705200008,192.168.10.231,51368,192.168.10.245,5001,1,376.0-377.0,59281120,474248960
20220705200009,192.168.10.231,51368,192.168.10.245,5001,1,377.0-378.0,61567512,492540096
20220705200010,192.168.10.231,51368,192.168.10.245,5001,1,378.0-379.0,59040752,472326016
20220705200011,192.168.10.231,51368,192.168.10.245,5001,1,379.0-380.0,61469048,491752384
20220705200012,192.168.10.231,51368,192.168.10.245,5001,1,380.0-381.0,55123912,440991296
20220705200013,192.168.10.231,51368,192.168.10.245,5001,1,381.0-382.0,56053528,448428224
20220705200014,192.168.10.231,51368,192.168.10.245,5001,1,382.0-383.0,57112016,456896128
20220705200015,192.168.10.231,51368,192.168.10.245,5001,1,383.0-384.0,57718728,461749824
20220705200016,192.168.10.231,51368,192.168.10.245,5001,1,384.0-385.0,60798624,486388992
20220705200016,192.168.10.231,51368,192.168.10.245,5001,1,385.0-385.7,39292928,464876467
20220705200016,192.168.10.231,51368,192.168.10.245,5001,1,0.0-385.7,22969232284,476445952
