Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220706192344,192.168.1.2,39804,192.168.1.3,5001,1,45.0-46.0,91018384,728147072
20220706192345,192.168.1.2,39804,192.168.1.3,5001,1,46.0-47.0,105802464,846419712
20220706192346,192.168.1.2,39804,192.168.1.3,5001,1,47.0-48.0,104830856,838646848
20220706192347,192.168.1.2,39804,192.168.1.3,5001,1,48.0-49.0,98879576,791036608
20220706192348,192.168.1.2,39804,192.168.1.3,5001,1,49.0-50.0,93265680,746125440
20220706192349,192.168.1.2,39804,192.168.1.3,5001,1,50.0-51.0,67958984,543671872
20220706192350,192.168.1.2,39804,192.168.1.3,5001,1,51.0-52.0,58907536,471260288
20220706192351,192.168.1.2,39804,192.168.1.3,5001,1,52.0-53.0,80542104,644336832
20220706192352,192.168.1.2,39804,192.168.1.3,5001,1,53.0-54.0,86009752,688078016
20220706192353,192.168.1.2,39804,192.168.1.3,5001,1,54.0-55.0,79234560,633876480
20220706192354,192.168.1.2,39804,192.168.1.3,5001,1,55.0-56.0,112208416,897667328
20220706192355,192.168.1.2,39804,192.168.1.3,5001,1,56.0-57.0,107154896,857239168
20220706192356,192.168.1.2,39804,192.168.1.3,5001,1,57.0-58.0,89269200,714153600
20220706192357,192.168.1.2,39804,192.168.1.3,5001,1,58.0-59.0,81429728,651437824
20220706192358,192.168.1.2,39804,192.168.1.3,5001,1,59.0-60.0,60497440,483979520
20220706192359,192.168.1.2,39804,192.168.1.3,5001,1,60.0-61.0,105090048,840720384
20220706192400,192.168.1.2,39804,192.168.1.3,5001,1,61.0-62.0,100738808,805910464
20220706192401,192.168.1.2,39804,192.168.1.3,5001,1,62.0-63.0,73050152,584401216
20220706192402,192.168.1.2,39804,192.168.1.3,5001,1,63.0-64.0,87593864,700750912
20220706192403,192.168.1.2,39804,192.168.1.3,5001,1,64.0-65.0,98086072,784688576
20220706192404,192.168.1.2,39804,192.168.1.3,5001,1,65.0-66.0,82496904,659975232
20220706192405,192.168.1.2,39804,192.168.1.3,5001,1,66.0-67.0,97424336,779394688
20220706192406,192.168.1.2,39804,192.168.1.3,5001,1,67.0-68.0,147787224,1182297792
20220706192407,192.168.1.2,39804,192.168.1.3,5001,1,68.0-69.0,100964696,807717568
20220706192408,192.168.1.2,39804,192.168.1.3,5001,1,69.0-70.0,169982168,1359857344
20220706192409,192.168.1.2,39804,192.168.1.3,5001,1,70.0-71.0,128389816,1027118528
20220706192410,192.168.1.2,39804,192.168.1.3,5001,1,71.0-72.0,89170736,713365888
20220706192411,192.168.1.2,39804,192.168.1.3,5001,1,72.0-73.0,104143056,833144448
20220706192412,192.168.1.2,39804,192.168.1.3,5001,1,73.0-74.0,168135968,1345087744
20220706192413,192.168.1.2,39804,192.168.1.3,5001,1,74.0-75.0,108375560,867004480
20220706192414,192.168.1.2,39804,192.168.1.3,5001,1,75.0-76.0,167018112,1336144896
20220706192415,192.168.1.2,39804,192.168.1.3,5001,1,76.0-77.0,116549520,932396160
20220706192416,192.168.1.2,39804,192.168.1.3,5001,1,77.0-78.0,89217072,713736576
20220706192417,192.168.1.2,39804,192.168.1.3,5001,1,78.0-79.0,87583728,700669824
20220706192418,192.168.1.2,39804,192.168.1.3,5001,1,79.0-80.0,106168808,849350464
20220706192419,192.168.1.2,39804,192.168.1.3,5001,1,80.0-81.0,106729184,853833472
20220706192420,192.168.1.2,39804,192.168.1.3,5001,1,81.0-82.0,102851440,822811520
20220706192421,192.168.1.2,39804,192.168.1.3,5001,1,82.0-83.0,89890392,719123136
20220706192422,192.168.1.2,39804,192.168.1.3,5001,1,83.0-84.0,88996976,711975808
20220706192423,192.168.1.2,39804,192.168.1.3,5001,1,84.0-85.0,99856976,798855808
20220706192424,192.168.1.2,39804,192.168.1.3,5001,1,85.0-86.0,133124776,1064998208
20220706192425,192.168.1.2,39804,192.168.1.3,5001,1,86.0-87.0,160473152,1283785216
20220706192426,192.168.1.2,39804,192.168.1.3,5001,1,87.0-88.0,125370736,1002965888
20220706192427,192.168.1.2,39804,192.168.1.3,5001,1,88.0-89.0,82501248,660009984
20220706192428,192.168.1.2,39804,192.168.1.3,5001,1,89.0-90.0,90662176,725297408
20220706192429,192.168.1.2,39804,192.168.1.3,5001,1,90.0-91.0,111067392,888539136
20220706192430,192.168.1.2,39804,192.168.1.3,5001,1,91.0-92.0,119100896,952807168
20220706192431,192.168.1.2,39804,192.168.1.3,5001,1,92.0-93.0,84483560,675868480
20220706192432,192.168.1.2,39804,192.168.1.3,5001,1,93.0-94.0,87189872,697518976
20220706192433,192.168.1.2,39804,192.168.1.3,5001,1,94.0-95.0,90950328,727602624
20220706192434,192.168.1.2,39804,192.168.1.3,5001,1,95.0-96.0,84227264,673818112
20220706192435,192.168.1.2,39804,192.168.1.3,5001,1,96.0-97.0,125582144,1004657152
20220706192436,192.168.1.2,39804,192.168.1.3,5001,1,97.0-98.0,139287464,1114299712
20220706192437,192.168.1.2,39804,192.168.1.3,5001,1,98.0-99.0,113531888,908255104
20220706192438,192.168.1.2,39804,192.168.1.3,5001,1,99.0-100.0,92670552,741364416
20220706192439,192.168.1.2,39804,192.168.1.3,5001,1,100.0-101.0,85973552,687788416
20220706192440,192.168.1.2,39804,192.168.1.3,5001,1,101.0-102.0,100747496,805979968
20220706192441,192.168.1.2,39804,192.168.1.3,5001,1,102.0-103.0,88378680,707029440
20220706192442,192.168.1.2,39804,192.168.1.3,5001,1,103.0-104.0,77155232,617241856
20220706192443,192.168.1.2,39804,192.168.1.3,5001,1,104.0-105.0,86425328,691402624
20220706192444,192.168.1.2,39804,192.168.1.3,5001,1,105.0-106.0,86322520,690580160
20220706192445,192.168.1.2,39804,192.168.1.3,5001,1,106.0-107.0,81432624,651460992
20220706192446,192.168.1.2,39804,192.168.1.3,5001,1,107.0-108.0,94409600,755276800
20220706192447,192.168.1.2,39804,192.168.1.3,5001,1,108.0-109.0,155486240,1243889920
20220706192448,192.168.1.2,39804,192.168.1.3,5001,1,109.0-110.0,112147600,897180800
20220706192449,192.168.1.2,39804,192.168.1.3,5001,1,110.0-111.0,90437736,723501888
20220706192450,192.168.1.2,39804,192.168.1.3,5001,1,111.0-112.0,144855024,1158840192
20220706192451,192.168.1.2,39804,192.168.1.3,5001,1,112.0-113.0,144029664,1152237312
20220706192452,192.168.1.2,39804,192.168.1.3,5001,1,113.0-114.0,141362448,1130899584
20220706192453,192.168.1.2,39804,192.168.1.3,5001,1,114.0-115.0,88953536,711628288
20220706192454,192.168.1.2,39804,192.168.1.3,5001,1,115.0-116.0,80129424,641035392
20220706192455,192.168.1.2,39804,192.168.1.3,5001,1,116.0-117.0,120417128,963337024
20220706192456,192.168.1.2,39804,192.168.1.3,5001,1,117.0-118.0,141599920,1132799360
20220706192457,192.168.1.2,39804,192.168.1.3,5001,1,118.0-119.0,107615360,860922880
20220706192458,192.168.1.2,39804,192.168.1.3,5001,1,119.0-120.0,118903968,951231744
20220706192459,192.168.1.2,39804,192.168.1.3,5001,1,120.0-121.0,93879632,751037056
20220706192500,192.168.1.2,39804,192.168.1.3,5001,1,121.0-122.0,84990360,679922880
20220706192501,192.168.1.2,39804,192.168.1.3,5001,1,122.0-123.0,96879888,775039104
20220706192502,192.168.1.2,39804,192.168.1.3,5001,1,123.0-124.0,106610448,852883584
20220706192503,192.168.1.2,39804,192.168.1.3,5001,1,124.0-125.0,88219400,705755200
20220706192504,192.168.1.2,39804,192.168.1.3,5001,1,125.0-126.0,79256280,634050240
20220706192505,192.168.1.2,39804,192.168.1.3,5001,1,126.0-127.0,86268944,690151552
20220706192506,192.168.1.2,39804,192.168.1.3,5001,1,127.0-128.0,128798152,1030385216
20220706192507,192.168.1.2,39804,192.168.1.3,5001,1,128.0-129.0,133966064,1071728512
20220706192508,192.168.1.2,39804,192.168.1.3,5001,1,129.0-130.0,75705784,605646272
20220706192509,192.168.1.2,39804,192.168.1.3,5001,1,130.0-131.0,81183568,649468544
20220706192510,192.168.1.2,39804,192.168.1.3,5001,1,131.0-132.0,104538360,836306880
20220706192511,192.168.1.2,39804,192.168.1.3,5001,1,132.0-133.0,148986168,1191889344
20220706192512,192.168.1.2,39804,192.168.1.3,5001,1,133.0-134.0,148916664,1191333312
20220706192513,192.168.1.2,39804,192.168.1.3,5001,1,134.0-135.0,95360936,762887488
20220706192514,192.168.1.2,39804,192.168.1.3,5001,1,135.0-136.0,80912792,647302336
20220706192515,192.168.1.2,39804,192.168.1.3,5001,1,136.0-137.0,89993200,719945600
20220706192516,192.168.1.2,39804,192.168.1.3,5001,1,137.0-138.0,131114952,1048919616
20220706192517,192.168.1.2,39804,192.168.1.3,5001,1,138.0-139.0,95510080,764080640
20220706192518,192.168.1.2,39804,192.168.1.3,5001,1,139.0-140.0,82016168,656129344
20220706192519,192.168.1.2,39804,192.168.1.3,5001,1,140.0-141.0,75634832,605078656
20220706192520,192.168.1.2,39804,192.168.1.3,5001,1,141.0-142.0,82023408,656187264
20220706192521,192.168.1.2,39804,192.168.1.3,5001,1,142.0-143.0,82567856,660542848
20220706192522,192.168.1.2,39804,192.168.1.3,5001,1,143.0-144.0,82301424,658411392
20220706192523,192.168.1.2,39804,192.168.1.3,5001,1,144.0-145.0,118934376,951475008
20220706192524,192.168.1.2,39804,192.168.1.3,5001,1,145.0-146.0,113062736,904501888
20220706192525,192.168.1.2,39804,192.168.1.3,5001,1,146.0-147.0,92311448,738491584
20220706192526,192.168.1.2,39804,192.168.1.3,5001,1,147.0-148.0,71684688,573477504
20220706192527,192.168.1.2,39804,192.168.1.3,5001,1,148.0-149.0,84263464,674107712
20220706192528,192.168.1.2,39804,192.168.1.3,5001,1,149.0-150.0,89692016,717536128
20220706192529,192.168.1.2,39804,192.168.1.3,5001,1,150.0-151.0,87672056,701376448
20220706192530,192.168.1.2,39804,192.168.1.3,5001,1,151.0-152.0,88658144,709265152
20220706192531,192.168.1.2,39804,192.168.1.3,5001,1,152.0-153.0,96234080,769872640
20220706192532,192.168.1.2,39804,192.168.1.3,5001,1,153.0-154.0,93868048,750944384
20220706192533,192.168.1.2,39804,192.168.1.3,5001,1,154.0-155.0,85284304,682274432
20220706192534,192.168.1.2,39804,192.168.1.3,5001,1,155.0-156.0,134206432,1073651456
20220706192535,192.168.1.2,39804,192.168.1.3,5001,1,156.0-157.0,139277328,1114218624
20220706192536,192.168.1.2,39804,192.168.1.3,5001,1,157.0-158.0,141458016,1131664128
20220706192537,192.168.1.2,39804,192.168.1.3,5001,1,158.0-159.0,109875688,879005504
20220706192538,192.168.1.2,39804,192.168.1.3,5001,1,159.0-160.0,102915152,823321216
20220706192539,192.168.1.2,39804,192.168.1.3,5001,1,160.0-161.0,75017984,600143872
20220706192540,192.168.1.2,39804,192.168.1.3,5001,1,161.0-162.0,99364656,794917248
20220706192541,192.168.1.2,39804,192.168.1.3,5001,1,162.0-163.0,81306648,650453184
20220706192542,192.168.1.2,39804,192.168.1.3,5001,1,163.0-164.0,71134448,569075584
20220706192543,192.168.1.2,39804,192.168.1.3,5001,1,164.0-165.0,102296856,818374848
20220706192544,192.168.1.2,39804,192.168.1.3,5001,1,165.0-166.0,95734520,765876160
20220706192545,192.168.1.2,39804,192.168.1.3,5001,1,166.0-167.0,109826456,878611648
20220706192546,192.168.1.2,39804,192.168.1.3,5001,1,167.0-168.0,89642784,717142272
20220706192547,192.168.1.2,39804,192.168.1.3,5001,1,168.0-169.0,65885448,527083584
20220706192548,192.168.1.2,39804,192.168.1.3,5001,1,169.0-170.0,89409656,715277248
20220706192549,192.168.1.2,39804,192.168.1.3,5001,1,170.0-171.0,117376328,939010624
20220706192550,192.168.1.2,39804,192.168.1.3,5001,1,171.0-172.0,122610848,980886784
20220706192551,192.168.1.2,39804,192.168.1.3,5001,1,172.0-173.0,80830256,646642048
20220706192552,192.168.1.2,39804,192.168.1.3,5001,1,173.0-174.0,105812600,846500800
20220706192553,192.168.1.2,39804,192.168.1.3,5001,1,174.0-175.0,87673504,701388032
20220706192554,192.168.1.2,39804,192.168.1.3,5001,1,175.0-176.0,87889256,703114048
20220706192555,192.168.1.2,39804,192.168.1.3,5001,1,176.0-177.0,72607064,580856512
20220706192556,192.168.1.2,39804,192.168.1.3,5001,1,177.0-178.0,85825856,686606848
20220706192557,192.168.1.2,39804,192.168.1.3,5001,1,178.0-179.0,104309576,834476608
20220706192558,192.168.1.2,39804,192.168.1.3,5001,1,179.0-180.0,93440888,747527104
20220706192559,192.168.1.2,39804,192.168.1.3,5001,1,180.0-181.0,133854568,1070836544
20220706192600,192.168.1.2,39804,192.168.1.3,5001,1,181.0-182.0,130787704,1046301632
20220706192601,192.168.1.2,39804,192.168.1.3,5001,1,182.0-183.0,120718312,965746496
20220706192602,192.168.1.2,39804,192.168.1.3,5001,1,183.0-184.0,63134248,505073984
20220706192603,192.168.1.2,39804,192.168.1.3,5001,1,184.0-185.0,83992688,671941504
20220706192604,192.168.1.2,39804,192.168.1.3,5001,1,185.0-186.0,91189248,729513984
20220706192605,192.168.1.2,39804,192.168.1.3,5001,1,186.0-187.0,105870520,846964160
20220706192606,192.168.1.2,39804,192.168.1.3,5001,1,187.0-188.0,93251200,746009600
20220706192607,192.168.1.2,39804,192.168.1.3,5001,1,188.0-189.0,77983488,623867904
20220706192608,192.168.1.2,39804,192.168.1.3,5001,1,189.0-190.0,88335240,706681920
20220706192609,192.168.1.2,39804,192.168.1.3,5001,1,190.0-191.0,102015944,816127552
20220706192610,192.168.1.2,39804,192.168.1.3,5001,1,191.0-192.0,88943400,711547200
20220706192611,192.168.1.2,39804,192.168.1.3,5001,1,192.0-193.0,95208896,761671168
20220706192612,192.168.1.2,39804,192.168.1.3,5001,1,193.0-194.0,76060544,608484352
20220706192613,192.168.1.2,39804,192.168.1.3,5001,1,194.0-195.0,79641448,637131584
20220706192614,192.168.1.2,39804,192.168.1.3,5001,1,195.0-196.0,81499232,651993856
20220706192615,192.168.1.2,39804,192.168.1.3,5001,1,196.0-197.0,81303752,650430016
20220706192616,192.168.1.2,39804,192.168.1.3,5001,1,197.0-198.0,82434640,659477120
20220706192617,192.168.1.2,39804,192.168.1.3,5001,1,198.0-199.0,108207592,865660736
20220706192618,192.168.1.2,39804,192.168.1.3,5001,1,199.0-200.0,124607640,996861120
20220706192619,192.168.1.2,39804,192.168.1.3,5001,1,200.0-201.0,88752264,710018112
20220706192620,192.168.1.2,39804,192.168.1.3,5001,1,201.0-202.0,73764016,590112128
20220706192621,192.168.1.2,39804,192.168.1.3,5001,1,202.0-203.0,86642528,693140224
20220706192622,192.168.1.2,39804,192.168.1.3,5001,1,203.0-204.0,94056288,752450304
20220706192623,192.168.1.2,39804,192.168.1.3,5001,1,204.0-205.0,63199408,505595264
20220706192624,192.168.1.2,39804,192.168.1.3,5001,1,205.0-206.0,87233312,697866496
20220706192625,192.168.1.2,39804,192.168.1.3,5001,1,206.0-207.0,80282912,642263296
20220706192626,192.168.1.2,39804,192.168.1.3,5001,1,207.0-208.0,78278880,626231040
20220706192627,192.168.1.2,39804,192.168.1.3,5001,1,208.0-209.0,90449320,723594560
20220706192628,192.168.1.2,39804,192.168.1.3,5001,1,209.0-210.0,97670496,781363968
20220706192629,192.168.1.2,39804,192.168.1.3,5001,1,210.0-211.0,99132976,793063808
20220706192630,192.168.1.2,39804,192.168.1.3,5001,1,211.0-212.0,87695224,701561792
20220706192631,192.168.1.2,39804,192.168.1.3,5001,1,212.0-213.0,67294352,538354816
20220706192632,192.168.1.2,39804,192.168.1.3,5001,1,213.0-214.0,72861912,582895296
20220706192633,192.168.1.2,39804,192.168.1.3,5001,1,214.0-215.0,74393896,595151168
20220706192634,192.168.1.2,39804,192.168.1.3,5001,1,215.0-216.0,88675520,709404160
20220706192635,192.168.1.2,39804,192.168.1.3,5001,1,216.0-217.0,111078976,888631808
20220706192636,192.168.1.2,39804,192.168.1.3,5001,1,217.0-218.0,113946016,911568128
20220706192637,192.168.1.2,39804,192.168.1.3,5001,1,218.0-219.0,100908224,807265792
20220706192638,192.168.1.2,39804,192.168.1.3,5001,1,219.0-220.0,79851408,638811264
20220706192639,192.168.1.2,39804,192.168.1.3,5001,1,220.0-221.0,107182408,857459264
20220706192640,192.168.1.2,39804,192.168.1.3,5001,1,221.0-222.0,96688752,773510016
20220706192641,192.168.1.2,39804,192.168.1.3,5001,1,222.0-223.0,95181384,761451072
20220706192642,192.168.1.2,39804,192.168.1.3,5001,1,223.0-224.0,60737808,485902464
20220706192643,192.168.1.2,39804,192.168.1.3,5001,1,224.0-225.0,72953136,583625088
20220706192644,192.168.1.2,39804,192.168.1.3,5001,1,225.0-226.0,71092456,568739648
20220706192645,192.168.1.2,39804,192.168.1.3,5001,1,226.0-227.0,52004920,416039360
20220706192646,192.168.1.2,39804,192.168.1.3,5001,1,227.0-228.0,65456840,523654720
20220706192647,192.168.1.2,39804,192.168.1.3,5001,1,228.0-229.0,77373880,618991040
20220706192648,192.168.1.2,39804,192.168.1.3,5001,1,229.0-230.0,100237800,801902400
20220706192649,192.168.1.2,39804,192.168.1.3,5001,1,230.0-231.0,73840760,590726080
20220706192650,192.168.1.2,39804,192.168.1.3,5001,1,231.0-232.0,59215960,473727680
20220706192651,192.168.1.2,39804,192.168.1.3,5001,1,232.0-233.0,115373744,922989952
20220706192652,192.168.1.2,39804,192.168.1.3,5001,1,233.0-234.0,57521800,460174400
20220706192653,192.168.1.2,39804,192.168.1.3,5001,1,234.0-235.0,65219368,521754944
20220706192654,192.168.1.2,39804,192.168.1.3,5001,1,235.0-236.0,69541648,556333184
20220706192655,192.168.1.2,39804,192.168.1.3,5001,1,236.0-237.0,112428512,899428096
20220706192656,192.168.1.2,39804,192.168.1.3,5001,1,237.0-238.0,62528984,500231872
20220706192657,192.168.1.2,39804,192.168.1.3,5001,1,238.0-239.0,68836472,550691776
20220706192658,192.168.1.2,39804,192.168.1.3,5001,1,239.0-240.0,88258496,706067968
20220706192659,192.168.1.2,39804,192.168.1.3,5001,1,240.0-241.0,86012648,688101184
20220706192700,192.168.1.2,39804,192.168.1.3,5001,1,241.0-242.0,107170824,857366592
20220706192701,192.168.1.2,39804,192.168.1.3,5001,1,242.0-243.0,91180560,729444480
20220706192702,192.168.1.2,39804,192.168.1.3,5001,1,243.0-244.0,108281440,866251520
20220706192703,192.168.1.2,39804,192.168.1.3,5001,1,244.0-245.0,61828152,494625216
20220706192704,192.168.1.2,39804,192.168.1.3,5001,1,245.0-246.0,82924064,663392512
20220706192705,192.168.1.2,39804,192.168.1.3,5001,1,246.0-247.0,103530552,828244416
20220706192706,192.168.1.2,39804,192.168.1.3,5001,1,247.0-248.0,107922336,863378688
20220706192707,192.168.1.2,39804,192.168.1.3,5001,1,248.0-249.0,69347616,554780928
20220706192708,192.168.1.2,39804,192.168.1.3,5001,1,249.0-250.0,100024944,800199552
20220706192709,192.168.1.2,39804,192.168.1.3,5001,1,250.0-251.0,103429192,827433536
20220706192710,192.168.1.2,39804,192.168.1.3,5001,1,251.0-252.0,66849816,534798528
20220706192711,192.168.1.2,39804,192.168.1.3,5001,1,252.0-253.0,54470864,435766912
20220706192712,192.168.1.2,39804,192.168.1.3,5001,1,253.0-254.0,94306792,754454336
20220706192713,192.168.1.2,39804,192.168.1.3,5001,1,254.0-255.0,76043168,608345344
20220706192714,192.168.1.2,39804,192.168.1.3,5001,1,255.0-256.0,111968048,895744384
20220706192715,192.168.1.2,39804,192.168.1.3,5001,1,256.0-257.0,76836672,614693376
20220706192716,192.168.1.2,39804,192.168.1.3,5001,1,257.0-258.0,83648064,669184512
20220706192717,192.168.1.2,39804,192.168.1.3,5001,1,258.0-259.0,105295664,842365312
20220706192718,192.168.1.2,39804,192.168.1.3,5001,1,259.0-260.0,92485208,739881664
20220706192719,192.168.1.2,39804,192.168.1.3,5001,1,260.0-261.0,66244552,529956416
20220706192720,192.168.1.2,39804,192.168.1.3,5001,1,261.0-262.0,83019632,664157056
20220706192721,192.168.1.2,39804,192.168.1.3,5001,1,262.0-263.0,114069096,912552768
20220706192722,192.168.1.2,39804,192.168.1.3,5001,1,263.0-264.0,108847608,870780864
20220706192723,192.168.1.2,39804,192.168.1.3,5001,1,264.0-265.0,93921624,751372992
20220706192724,192.168.1.2,39804,192.168.1.3,5001,1,265.0-266.0,104748320,837986560
20220706192725,192.168.1.2,39804,192.168.1.3,5001,1,266.0-267.0,75656552,605252416
20220706192726,192.168.1.2,39804,192.168.1.3,5001,1,267.0-268.0,99664392,797315136
20220706192727,192.168.1.2,39804,192.168.1.3,5001,1,268.0-269.0,74498152,595985216
20220706192728,192.168.1.2,39804,192.168.1.3,5001,1,269.0-270.0,86911856,695294848
20220706192729,192.168.1.2,39804,192.168.1.3,5001,1,270.0-271.0,63606296,508850368
20220706192730,192.168.1.2,39804,192.168.1.3,5001,1,271.0-272.0,75875200,607001600
20220706192731,192.168.1.2,39804,192.168.1.3,5001,1,272.0-273.0,95219032,761752256
20220706192732,192.168.1.2,39804,192.168.1.3,5001,1,273.0-274.0,81127096,649016768
20220706192733,192.168.1.2,39804,192.168.1.3,5001,1,274.0-275.0,75773840,606190720
20220706192734,192.168.1.2,39804,192.168.1.3,5001,1,275.0-276.0,101213752,809710016
20220706192735,192.168.1.2,39804,192.168.1.3,5001,1,276.0-277.0,93966512,751732096
20220706192736,192.168.1.2,39804,192.168.1.3,5001,1,277.0-278.0,72221896,577775168
20220706192737,192.168.1.2,39804,192.168.1.3,5001,1,278.0-279.0,84023096,672184768
20220706192738,192.168.1.2,39804,192.168.1.3,5001,1,279.0-280.0,92618424,740947392
20220706192739,192.168.1.2,39804,192.168.1.3,5001,1,280.0-281.0,106375872,851006976
20220706192740,192.168.1.2,39804,192.168.1.3,5001,1,281.0-282.0,86606328,692850624
20220706192741,192.168.1.2,39804,192.168.1.3,5001,1,282.0-283.0,77039392,616315136
20220706192742,192.168.1.2,39804,192.168.1.3,5001,1,283.0-284.0,84906376,679251008
20220706192743,192.168.1.2,39804,192.168.1.3,5001,1,284.0-285.0,87553320,700426560
20220706192744,192.168.1.2,39804,192.168.1.3,5001,1,285.0-286.0,75797008,606376064
20220706192745,192.168.1.2,39804,192.168.1.3,5001,1,286.0-287.0,95300120,762400960
20220706192746,192.168.1.2,39804,192.168.1.3,5001,1,287.0-288.0,85120680,680965440
20220706192747,192.168.1.2,39804,192.168.1.3,5001,1,288.0-289.0,57097536,456780288
20220706192748,192.168.1.2,39804,192.168.1.3,5001,1,289.0-290.0,105349240,842793920
20220706192749,192.168.1.2,39804,192.168.1.3,5001,1,290.0-291.0,101365792,810926336
20220706192750,192.168.1.2,39804,192.168.1.3,5001,1,291.0-292.0,99591992,796735936
20220706192751,192.168.1.2,39804,192.168.1.3,5001,1,292.0-293.0,112564624,900516992
20220706192752,192.168.1.2,39804,192.168.1.3,5001,1,293.0-294.0,76202448,609619584
20220706192753,192.168.1.2,39804,192.168.1.3,5001,1,294.0-295.0,71208296,569666368
20220706192754,192.168.1.2,39804,192.168.1.3,5001,1,295.0-296.0,90872136,726977088
20220706192755,192.168.1.2,39804,192.168.1.3,5001,1,296.0-297.0,106664024,853312192
20220706192756,192.168.1.2,39804,192.168.1.3,5001,1,297.0-298.0,85885224,687081792
20220706192757,192.168.1.2,39804,192.168.1.3,5001,1,298.0-299.0,61952680,495621440
20220706192758,192.168.1.2,39804,192.168.1.3,5001,1,299.0-300.0,70666744,565333952
20220706192759,192.168.1.2,39804,192.168.1.3,5001,1,300.0-301.0,75671032,605368256
20220706192800,192.168.1.2,39804,192.168.1.3,5001,1,301.0-302.0,108272752,866182016
