Time, IP-address, port, IP-address, port, num, rand, bytes, Throughput
20220706193631,192.168.1.2,59310,192.168.1.3,5001,1,80.0-81.0,230792208,1846337664
20220706193632,192.168.1.2,59310,192.168.1.3,5001,1,81.0-82.0,227026156,1816209248
20220706193633,192.168.1.2,59310,192.168.1.3,5001,1,82.0-83.0,236603400,1892827200
20220706193634,192.168.1.2,59310,192.168.1.3,5001,1,83.0-84.0,207724272,1661794176
20220706193635,192.168.1.2,59310,192.168.1.3,5001,1,84.0-85.0,231913256,1855306048
20220706193636,192.168.1.2,59310,192.168.1.3,5001,1,85.0-86.0,250116628,2000933024
20220706193637,192.168.1.2,59310,192.168.1.3,5001,1,86.0-87.0,245087324,1960698592
20220706193638,192.168.1.2,59310,192.168.1.3,5001,1,87.0-88.0,241661008,1933288064
20220706193639,192.168.1.2,59310,192.168.1.3,5001,1,88.0-89.0,230881108,1847048864
20220706193640,192.168.1.2,59310,192.168.1.3,5001,1,89.0-90.0,236976380,1895811040
20220706193641,192.168.1.2,59310,192.168.1.3,5001,1,90.0-91.0,156265672,1250125376
20220706193642,192.168.1.2,59310,192.168.1.3,5001,1,91.0-92.0,205483064,1643864512
20220706193643,192.168.1.2,59310,192.168.1.3,5001,1,92.0-93.0,205056016,1640448128
20220706193644,192.168.1.2,59310,192.168.1.3,5001,1,93.0-94.0,224137060,1793096480
20220706193645,192.168.1.2,59310,192.168.1.3,5001,1,94.0-95.0,194847032,1558776256
20220706193646,192.168.1.2,59310,192.168.1.3,5001,1,95.0-96.0,155095184,1240761472
20220706193647,192.168.1.2,59310,192.168.1.3,5001,1,96.0-97.0,197967584,1583740672
20220706193648,192.168.1.2,59310,192.168.1.3,5001,1,97.0-98.0,223834320,1790674560
20220706193649,192.168.1.2,59310,192.168.1.3,5001,1,98.0-99.0,221817536,1774540288
20220706193650,192.168.1.2,59310,192.168.1.3,5001,1,99.0-100.0,134969140,1079753120
20220706193651,192.168.1.2,59310,192.168.1.3,5001,1,100.0-101.0,218815076,1750520608
20220706193652,192.168.1.2,59310,192.168.1.3,5001,1,101.0-102.0,174749864,1397998912
20220706193653,192.168.1.2,59310,192.168.1.3,5001,1,102.0-103.0,214877116,1719016928
20220706193654,192.168.1.2,59310,192.168.1.3,5001,1,103.0-104.0,228543524,1828348192
20220706193655,192.168.1.2,59310,192.168.1.3,5001,1,104.0-105.0,172357008,1378856064
20220706193656,192.168.1.2,59310,192.168.1.3,5001,1,105.0-106.0,212663112,1701304896
20220706193657,192.168.1.2,59310,192.168.1.3,5001,1,106.0-107.0,172200640,1377605120
20220706193658,192.168.1.2,59310,192.168.1.3,5001,1,107.0-108.0,230747200,1845977600
20220706193659,192.168.1.2,59310,192.168.1.3,5001,1,108.0-109.0,195961392,1567691136
20220706193700,192.168.1.2,59310,192.168.1.3,5001,1,109.0-110.0,213614336,1708914688
20220706193701,192.168.1.2,59310,192.168.1.3,5001,1,110.0-111.0,191980136,1535841088
20220706193702,192.168.1.2,59310,192.168.1.3,5001,1,111.0-112.0,152855996,1222847968
20220706193703,192.168.1.2,59310,192.168.1.3,5001,1,112.0-113.0,182706804,1461654432
20220706193704,192.168.1.2,59310,192.168.1.3,5001,1,113.0-114.0,185761480,1486091840
20220706193705,192.168.1.2,59310,192.168.1.3,5001,1,114.0-115.0,208886892,1671095136
20220706193706,192.168.1.2,59310,192.168.1.3,5001,1,115.0-116.0,117990008,943920064
20220706193707,192.168.1.2,59310,192.168.1.3,5001,1,116.0-117.0,212248056,1697984448
20220706193708,192.168.1.2,59310,192.168.1.3,5001,1,117.0-118.0,237324404,1898595232
20220706193709,192.168.1.2,59310,192.168.1.3,5001,1,118.0-119.0,240065688,1920525504
20220706193710,192.168.1.2,59310,192.168.1.3,5001,1,119.0-120.0,138933608,1111468864
20220706193711,192.168.1.2,59310,192.168.1.3,5001,1,120.0-121.0,219600700,1756805600
20220706193712,192.168.1.2,59310,192.168.1.3,5001,1,121.0-122.0,200406960,1603255680
20220706193713,192.168.1.2,59310,192.168.1.3,5001,1,122.0-123.0,206675792,1653406336
20220706193714,192.168.1.2,59310,192.168.1.3,5001,1,123.0-124.0,181564412,1452515296
20220706193715,192.168.1.2,59310,192.168.1.3,5001,1,124.0-125.0,208529888,1668239104
20220706193716,192.168.1.2,59310,192.168.1.3,5001,1,125.0-126.0,206078408,1648627264
20220706193717,192.168.1.2,59310,192.168.1.3,5001,1,126.0-127.0,187642588,1501140704
20220706193718,192.168.1.2,59310,192.168.1.3,5001,1,127.0-128.0,122470340,979762720
20220706193719,192.168.1.2,59310,192.168.1.3,5001,1,128.0-129.0,183627256,1469018048
20220706193720,192.168.1.2,59310,192.168.1.3,5001,1,129.0-130.0,211443300,1691546400
20220706193721,192.168.1.2,59310,192.168.1.3,5001,1,130.0-131.0,173881984,1391055872
20220706193722,192.168.1.2,59310,192.168.1.3,5001,1,131.0-132.0,187642684,1501141472
20220706193723,192.168.1.2,59310,192.168.1.3,5001,1,132.0-133.0,170554796,1364438368
20220706193724,192.168.1.2,59310,192.168.1.3,5001,1,133.0-134.0,197473336,1579786688
20220706193725,192.168.1.2,59310,192.168.1.3,5001,1,134.0-135.0,163614312,1308914496
20220706193726,192.168.1.2,59310,192.168.1.3,5001,1,135.0-136.0,126812172,1014497376
20220706193727,192.168.1.2,59310,192.168.1.3,5001,1,136.0-137.0,235417340,1883338720
20220706193728,192.168.1.2,59310,192.168.1.3,5001,1,137.0-138.0,240681028,1925448224
20220706193729,192.168.1.2,59310,192.168.1.3,5001,1,138.0-139.0,226440160,1811521280
20220706193730,192.168.1.2,59310,192.168.1.3,5001,1,139.0-140.0,160983732,1287869856
20220706193731,192.168.1.2,59310,192.168.1.3,5001,1,140.0-141.0,231397632,1851181056
20220706193732,192.168.1.2,59310,192.168.1.3,5001,1,141.0-142.0,186680724,1493445792
20220706193733,192.168.1.2,59310,192.168.1.3,5001,1,142.0-143.0,195271000,1562168000
20220706193734,192.168.1.2,59310,192.168.1.3,5001,1,143.0-144.0,102367252,818938016
20220706193735,192.168.1.2,59310,192.168.1.3,5001,1,144.0-145.0,133397784,1067182272
20220706193736,192.168.1.2,59310,192.168.1.3,5001,1,145.0-146.0,86430780,691446240
20220706193737,192.168.1.2,59310,192.168.1.3,5001,1,146.0-147.0,79502132,636017056
20220706193738,192.168.1.2,59310,192.168.1.3,5001,1,147.0-148.0,161737932,1293903456
20220706193739,192.168.1.2,59310,192.168.1.3,5001,1,148.0-149.0,199598532,1596788256
20220706193740,192.168.1.2,59310,192.168.1.3,5001,1,149.0-150.0,221039712,1768317696
20220706193741,192.168.1.2,59310,192.168.1.3,5001,1,150.0-151.0,203157356,1625258848
20220706193742,192.168.1.2,59310,192.168.1.3,5001,1,151.0-152.0,186953552,1495628416
20220706193743,192.168.1.2,59310,192.168.1.3,5001,1,152.0-153.0,172021292,1376170336
20220706193744,192.168.1.2,59310,192.168.1.3,5001,1,153.0-154.0,197777292,1582218336
20220706193745,192.168.1.2,59310,192.168.1.3,5001,1,154.0-155.0,173677216,1389417728
20220706193746,192.168.1.2,59310,192.168.1.3,5001,1,155.0-156.0,168866612,1350932896
20220706193747,192.168.1.2,59310,192.168.1.3,5001,1,156.0-157.0,173637692,1389101536
20220706193748,192.168.1.2,59310,192.168.1.3,5001,1,157.0-158.0,150174924,1201399392
20220706193749,192.168.1.2,59310,192.168.1.3,5001,1,158.0-159.0,207309792,1658478336
20220706193750,192.168.1.2,59310,192.168.1.3,5001,1,159.0-160.0,159749328,1277994624
20220706193751,192.168.1.2,59310,192.168.1.3,5001,1,160.0-161.0,182264044,1458112352
20220706193752,192.168.1.2,59310,192.168.1.3,5001,1,161.0-162.0,153407980,1227263840
20220706193753,192.168.1.2,59310,192.168.1.3,5001,1,162.0-163.0,165254948,1322039584
20220706193754,192.168.1.2,59310,192.168.1.3,5001,1,163.0-164.0,117796872,942374976
20220706193755,192.168.1.2,59310,192.168.1.3,5001,1,164.0-165.0,154033924,1232271392
20220706193756,192.168.1.2,59310,192.168.1.3,5001,1,165.0-166.0,174160868,1393286944
20220706193757,192.168.1.2,59310,192.168.1.3,5001,1,166.0-167.0,204878612,1639028896
20220706193758,192.168.1.2,59310,192.168.1.3,5001,1,167.0-168.0,188313832,1506510656
20220706193759,192.168.1.2,59310,192.168.1.3,5001,1,168.0-169.0,170119740,1360957920
20220706193800,192.168.1.2,59310,192.168.1.3,5001,1,169.0-170.0,140893516,1127148128
20220706193801,192.168.1.2,59310,192.168.1.3,5001,1,170.0-171.0,159281484,1274251872
20220706193802,192.168.1.2,59310,192.168.1.3,5001,1,171.0-172.0,201783700,1614269600
20220706193803,192.168.1.2,59310,192.168.1.3,5001,1,172.0-173.0,165610896,1324887168
20220706193804,192.168.1.2,59310,192.168.1.3,5001,1,173.0-174.0,155664424,1245315392
20220706193805,192.168.1.2,59310,192.168.1.3,5001,1,174.0-175.0,161206588,1289652704
20220706193806,192.168.1.2,59310,192.168.1.3,5001,1,175.0-176.0,162892024,1303136192
20220706193807,192.168.1.2,59310,192.168.1.3,5001,1,176.0-177.0,203128308,1625026464
20220706193808,192.168.1.2,59310,192.168.1.3,5001,1,177.0-178.0,147066996,1176535968
20220706193809,192.168.1.2,59310,192.168.1.3,5001,1,178.0-179.0,208488456,1667907648
20220706193810,192.168.1.2,59310,192.168.1.3,5001,1,179.0-180.0,201267184,1610137472
20220706193811,192.168.1.2,59310,192.168.1.3,5001,1,180.0-181.0,177910824,1423286592
20220706193812,192.168.1.2,59310,192.168.1.3,5001,1,181.0-182.0,173401552,1387212416
20220706193813,192.168.1.2,59310,192.168.1.3,5001,1,182.0-183.0,230843864,1846750912
20220706193814,192.168.1.2,59310,192.168.1.3,5001,1,183.0-184.0,204810516,1638484128
20220706193815,192.168.1.2,59310,192.168.1.3,5001,1,184.0-185.0,226576152,1812609216
20220706193816,192.168.1.2,59310,192.168.1.3,5001,1,185.0-186.0,150921720,1207373760
20220706193817,192.168.1.2,59310,192.168.1.3,5001,1,186.0-187.0,92033612,736268896
20220706193818,192.168.1.2,59310,192.168.1.3,5001,1,187.0-188.0,209552836,1676422688
20220706193819,192.168.1.2,59310,192.168.1.3,5001,1,188.0-189.0,199979300,1599834400
20220706193820,192.168.1.2,59310,192.168.1.3,5001,1,189.0-190.0,199809824,1598478592
20220706193821,192.168.1.2,59310,192.168.1.3,5001,1,190.0-191.0,212772820,1702182560
20220706193822,192.168.1.2,59310,192.168.1.3,5001,1,191.0-192.0,155225336,1241802688
20220706193823,192.168.1.2,59310,192.168.1.3,5001,1,192.0-193.0,101200584,809604672
20220706193824,192.168.1.2,59310,192.168.1.3,5001,1,193.0-194.0,128643072,1029144576
20220706193825,192.168.1.2,59310,192.168.1.3,5001,1,194.0-195.0,138959840,1111678720
20220706193826,192.168.1.2,59310,192.168.1.3,5001,1,195.0-196.0,88215440,705723520
20220706193827,192.168.1.2,59310,192.168.1.3,5001,1,196.0-197.0,89742516,717940128
20220706193828,192.168.1.2,59310,192.168.1.3,5001,1,197.0-198.0,144336452,1154691616
20220706193829,192.168.1.2,59310,192.168.1.3,5001,1,198.0-199.0,131086772,1048694176
20220706193830,192.168.1.2,59310,192.168.1.3,5001,1,199.0-200.0,111381000,891048000
20220706193831,192.168.1.2,59310,192.168.1.3,5001,1,200.0-201.0,188122116,1504976928
20220706193832,192.168.1.2,59310,192.168.1.3,5001,1,201.0-202.0,174903100,1399224800
20220706193833,192.168.1.2,59310,192.168.1.3,5001,1,202.0-203.0,167685208,1341481664
20220706193834,192.168.1.2,59310,192.168.1.3,5001,1,203.0-204.0,125084244,1000673952
20220706193835,192.168.1.2,59310,192.168.1.3,5001,1,204.0-205.0,103546928,828375424
20220706193836,192.168.1.2,59310,192.168.1.3,5001,1,205.0-206.0,131220808,1049766464
20220706193837,192.168.1.2,59310,192.168.1.3,5001,1,206.0-207.0,125674684,1005397472
20220706193838,192.168.1.2,59310,192.168.1.3,5001,1,207.0-208.0,105133656,841069248
20220706193839,192.168.1.2,59310,192.168.1.3,5001,1,208.0-209.0,117827788,942622304
20220706193840,192.168.1.2,59310,192.168.1.3,5001,1,209.0-210.0,84148764,673190112
20220706193841,192.168.1.2,59310,192.168.1.3,5001,1,210.0-211.0,97068592,776548736
20220706193842,192.168.1.2,59310,192.168.1.3,5001,1,211.0-212.0,113420388,907363104
20220706193843,192.168.1.2,59310,192.168.1.3,5001,1,212.0-213.0,113995076,911960608
20220706193844,192.168.1.2,59310,192.168.1.3,5001,1,213.0-214.0,156927636,1255421088
20220706193845,192.168.1.2,59310,192.168.1.3,5001,1,214.0-215.0,152652624,1221220992
20220706193846,192.168.1.2,59310,192.168.1.3,5001,1,215.0-216.0,154222860,1233782880
20220706193847,192.168.1.2,59310,192.168.1.3,5001,1,216.0-217.0,146928944,1175431552
20220706193848,192.168.1.2,59310,192.168.1.3,5001,1,217.0-218.0,108230680,865845440
20220706193849,192.168.1.2,59310,192.168.1.3,5001,1,218.0-219.0,96679124,773432992
20220706193850,192.168.1.2,59310,192.168.1.3,5001,1,219.0-220.0,75578824,604630592
20220706193851,192.168.1.2,59310,192.168.1.3,5001,1,220.0-221.0,81290184,650321472
20220706193852,192.168.1.2,59310,192.168.1.3,5001,1,221.0-222.0,140009364,1120074912
20220706193853,192.168.1.2,59310,192.168.1.3,5001,1,222.0-223.0,148594352,1188754816
20220706193854,192.168.1.2,59310,192.168.1.3,5001,1,223.0-224.0,127146356,1017170848
20220706193855,192.168.1.2,59310,192.168.1.3,5001,1,224.0-225.0,111149940,889199520
20220706193856,192.168.1.2,59310,192.168.1.3,5001,1,225.0-226.0,111631184,893049472
20220706193857,192.168.1.2,59310,192.168.1.3,5001,1,226.0-227.0,98734756,789878048
20220706193858,192.168.1.2,59310,192.168.1.3,5001,1,227.0-228.0,155130876,1241047008
20220706193859,192.168.1.2,59310,192.168.1.3,5001,1,228.0-229.0,175982928,1407863424
20220706193900,192.168.1.2,59310,192.168.1.3,5001,1,229.0-230.0,77274240,618193920
20220706193901,192.168.1.2,59310,192.168.1.3,5001,1,230.0-231.0,199819292,1598554336
20220706193902,192.168.1.2,59310,192.168.1.3,5001,1,231.0-232.0,148204636,1185637088
20220706193903,192.168.1.2,59310,192.168.1.3,5001,1,232.0-233.0,175163564,1401308512
20220706193904,192.168.1.2,59310,192.168.1.3,5001,1,233.0-234.0,202172564,1617380512
20220706193905,192.168.1.2,59310,192.168.1.3,5001,1,234.0-235.0,90855020,726840160
20220706193906,192.168.1.2,59310,192.168.1.3,5001,1,235.0-236.0,135183892,1081471136
20220706193907,192.168.1.2,59310,192.168.1.3,5001,1,236.0-237.0,81176952,649415616
20220706193908,192.168.1.2,59310,192.168.1.3,5001,1,237.0-238.0,101022888,808183104
20220706193909,192.168.1.2,59310,192.168.1.3,5001,1,238.0-239.0,166085976,1328687808
20220706193910,192.168.1.2,59310,192.168.1.3,5001,1,239.0-240.0,141490408,1131923264
20220706193911,192.168.1.2,59310,192.168.1.3,5001,1,240.0-241.0,131720720,1053765760
20220706193912,192.168.1.2,59310,192.168.1.3,5001,1,241.0-242.0,142621048,1140968384
20220706193913,192.168.1.2,59310,192.168.1.3,5001,1,242.0-243.0,73558720,588469760
20220706193914,192.168.1.2,59310,192.168.1.3,5001,1,243.0-244.0,79177428,633419424
20220706193915,192.168.1.2,59310,192.168.1.3,5001,1,244.0-245.0,88378608,707028864
20220706193916,192.168.1.2,59310,192.168.1.3,5001,1,245.0-246.0,56442024,451536192
20220706193917,192.168.1.2,59310,192.168.1.3,5001,1,246.0-247.0,101561648,812493184
20220706193918,192.168.1.2,59310,192.168.1.3,5001,1,247.0-248.0,96178936,769431488
20220706193919,192.168.1.2,59310,192.168.1.3,5001,1,248.0-249.0,97459552,779676416
20220706193920,192.168.1.2,59310,192.168.1.3,5001,1,249.0-250.0,91514472,732115776
20220706193921,192.168.1.2,59310,192.168.1.3,5001,1,250.0-251.0,143804268,1150434144
20220706193922,192.168.1.2,59310,192.168.1.3,5001,1,251.0-252.0,108542632,868341056
20220706193923,192.168.1.2,59310,192.168.1.3,5001,1,252.0-253.0,108621868,868974944
20220706193924,192.168.1.2,59310,192.168.1.3,5001,1,253.0-254.0,130143104,1041144832
20220706193925,192.168.1.2,59310,192.168.1.3,5001,1,254.0-255.0,156903704,1255229632
20220706193926,192.168.1.2,59310,192.168.1.3,5001,1,255.0-256.0,94780044,758240352
20220706193927,192.168.1.2,59310,192.168.1.3,5001,1,256.0-257.0,131867568,1054940544
20220706193928,192.168.1.2,59310,192.168.1.3,5001,1,257.0-258.0,107172284,857378272
20220706193929,192.168.1.2,59310,192.168.1.3,5001,1,258.0-259.0,119749560,957996480
20220706193930,192.168.1.2,59310,192.168.1.3,5001,1,259.0-260.0,120443820,963550560
20220706193931,192.168.1.2,59310,192.168.1.3,5001,1,260.0-261.0,109822920,878583360
20220706193932,192.168.1.2,59310,192.168.1.3,5001,1,261.0-262.0,103428676,827429408
20220706193933,192.168.1.2,59310,192.168.1.3,5001,1,262.0-263.0,113480808,907846464
20220706193934,192.168.1.2,59310,192.168.1.3,5001,1,263.0-264.0,91886764,735094112
20220706193935,192.168.1.2,59310,192.168.1.3,5001,1,264.0-265.0,148693684,1189549472
20220706193936,192.168.1.2,59310,192.168.1.3,5001,1,265.0-266.0,133817568,1070540544
20220706193937,192.168.1.2,59310,192.168.1.3,5001,1,266.0-267.0,159420032,1275360256
20220706193938,192.168.1.2,59310,192.168.1.3,5001,1,267.0-268.0,193565536,1548524288
20220706193939,192.168.1.2,59310,192.168.1.3,5001,1,268.0-269.0,173067112,1384536896
20220706193940,192.168.1.2,59310,192.168.1.3,5001,1,269.0-270.0,185106644,1480853152
20220706193941,192.168.1.2,59310,192.168.1.3,5001,1,270.0-271.0,217227752,1737822016
20220706193942,192.168.1.2,59310,192.168.1.3,5001,1,271.0-272.0,213230992,1705847936
20220706193943,192.168.1.2,59310,192.168.1.3,5001,1,272.0-273.0,161017880,1288143040
20220706193944,192.168.1.2,59310,192.168.1.3,5001,1,273.0-274.0,138994176,1111953408
20220706193945,192.168.1.2,59310,192.168.1.3,5001,1,274.0-275.0,191610040,1532880320
20220706193946,192.168.1.2,59310,192.168.1.3,5001,1,275.0-276.0,181625432,1453003456
20220706193947,192.168.1.2,59310,192.168.1.3,5001,1,276.0-277.0,158773556,1270188448
20220706193948,192.168.1.2,59310,192.168.1.3,5001,1,277.0-278.0,222249224,1777993792
20220706193949,192.168.1.2,59310,192.168.1.3,5001,1,278.0-279.0,129140944,1033127552
20220706193950,192.168.1.2,59310,192.168.1.3,5001,1,279.0-280.0,220581984,1764655872
20220706193951,192.168.1.2,59310,192.168.1.3,5001,1,280.0-281.0,125384232,1003073856
20220706193952,192.168.1.2,59310,192.168.1.3,5001,1,281.0-282.0,201240716,1609925728
20220706193953,192.168.1.2,59310,192.168.1.3,5001,1,282.0-283.0,217395096,1739160768
20220706193954,192.168.1.2,59310,192.168.1.3,5001,1,283.0-284.0,141342032,1130736256
20220706193955,192.168.1.2,59310,192.168.1.3,5001,1,284.0-285.0,35963592,287708736
20220706193956,192.168.1.2,59310,192.168.1.3,5001,1,285.0-286.0,139608672,1116869376
20220706193957,192.168.1.2,59310,192.168.1.3,5001,1,286.0-287.0,213603592,1708828736
20220706193958,192.168.1.2,59310,192.168.1.3,5001,1,287.0-288.0,215758664,1726069312
20220706193959,192.168.1.2,59310,192.168.1.3,5001,1,288.0-289.0,225775484,1806203872
20220706194000,192.168.1.2,59310,192.168.1.3,5001,1,289.0-290.0,150070664,1200565312
20220706194001,192.168.1.2,59310,192.168.1.3,5001,1,290.0-291.0,159600348,1276802784
20220706194002,192.168.1.2,59310,192.168.1.3,5001,1,291.0-292.0,172655404,1381243232
20220706194003,192.168.1.2,59310,192.168.1.3,5001,1,292.0-293.0,196923240,1575385920
20220706194004,192.168.1.2,59310,192.168.1.3,5001,1,293.0-294.0,133887568,1071100544
20220706194005,192.168.1.2,59310,192.168.1.3,5001,1,294.0-295.0,144628632,1157029056
20220706194006,192.168.1.2,59310,192.168.1.3,5001,1,295.0-296.0,117769064,942152512
20220706194007,192.168.1.2,59310,192.168.1.3,5001,1,296.0-297.0,145283512,1162268096
